name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.tools.ant.taskdefs.ExecuteOn,11,4,2,14,42,29,2,12,5,0.725,395,1,1,0.885057471,0.232323232,3,4,34.54545455,3,1.2727,0
org.apache.tools.ant.DefaultLogger,14,1,1,8,32,49,4,4,12,0.835164835,257,1,0,0,0.307692308,0,0,16.85714286,6,1.6429,2
org.apache.tools.ant.taskdefs.TaskOutputStream,3,2,0,1,9,0,0,1,1,0,58,1,1,0.714285714,0.666666667,1,1,17.33333333,1,0.6667,0
org.apache.tools.ant.taskdefs.Cvs,12,3,0,12,37,32,0,12,12,0.858585859,310,1,1,0.770833333,0.458333333,0,0,24.08333333,3,1.4167,0
org.apache.tools.ant.taskdefs.Copyfile,6,3,0,4,21,1,0,4,6,0.7,136,1,0,0.880952381,0.416666667,2,2,21,1,0.8333,0
org.apache.tools.ant.util.GlobPatternMapper,5,1,0,3,15,0,2,1,4,0.5,137,1,0,0,0.9,0,0,25.2,4,1.8,0
org.apache.tools.ant.taskdefs.Move,4,4,0,6,32,6,0,6,1,2,325,0,0,0.963855422,0.75,3,5,80.25,11,5.25,0
org.apache.tools.tar.TarInputStream,16,3,0,3,40,84,1,2,16,0.658333333,604,1,2,0.580645161,0.291666667,2,7,36.25,1,0.8125,0
org.apache.tools.ant.taskdefs.CompileTask,4,5,0,5,21,0,0,5,4,0.333333333,87,1,0,0.98089172,1,1,1,20.5,3,1.25,0
org.apache.tools.ant.types.PatternSet,17,3,0,10,55,76,5,6,11,0.59375,461,1,0,0.652173913,0.285714286,1,1,25.88235294,6,2.6471,1
org.apache.tools.ant.taskdefs.Patch,9,3,0,9,29,0,0,9,9,0.583333333,168,1,1,0.822222222,0.444444444,0,0,17.33333333,2,1.4444,0
org.apache.tools.ant.taskdefs.Mkdir,3,3,0,3,14,1,0,3,3,0.5,84,1,0,0.948717949,0.666666667,1,1,26.66666667,1,0.6667,1
org.apache.tools.ant.taskdefs.Exec,10,3,0,5,41,21,1,5,7,0.793650794,360,1,0,0.804347826,0.45,0,0,34.3,2,1.1,0
org.apache.tools.ant.AntClassLoader,17,2,0,9,64,76,7,2,9,0.879166667,713,0.6,2,0.708333333,0.339285714,1,3,40.05882353,9,1.4118,2
org.apache.tools.ant.types.EnumeratedAttribute,5,1,5,12,11,8,11,1,5,0.75,59,1,0,0,0.7,0,0,10.6,5,1.6,0
org.apache.tools.ant.XmlLogger,10,1,0,9,49,1,0,9,8,0.920634921,382,1,0,0,0.833333333,0,0,35.1,4,1.9,0
org.apache.tools.ant.taskdefs.Rmic,22,4,0,16,72,165,1,16,16,0.904761905,675,1,1,0.787878788,0.227272727,3,3,29.04545455,4,1.2273,1
org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,5,1,0,4,13,0,0,4,5,0.5,65,1,0,0,0.8,0,0,11.6,3,1.2,0
org.apache.tools.ant.util.FlatFileNameMapper,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,0.75,0
org.apache.tools.ant.BuildLogger,4,1,0,3,4,6,2,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0
org.apache.tools.ant.types.DataType,9,1,4,8,15,18,5,3,5,0.708333333,98,1,1,0,0.288888889,0,0,9.555555556,2,1,0
org.apache.tools.ant.taskdefs.Get,8,3,0,6,46,10,0,6,7,0.771428571,394,1,0,0.840909091,0.375,1,1,47.625,2,1,0
org.apache.tools.ant.taskdefs.Zip,22,4,1,15,104,185,2,13,8,0.839285714,1180,1,0,0.795918367,0.180272109,3,3,52.27272727,3,1.0455,3
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,2,1,0,4,2,1,3,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
org.apache.tools.ant.taskdefs.LogOutputStream,7,2,1,8,15,1,7,1,4,0.583333333,92,1,1,0.454545455,0.464285714,1,1,11.57142857,1,0.8571,0
org.apache.tools.ant.taskdefs.StreamPumper,2,1,0,1,6,0,1,0,2,1,39,1,0,0,0.666666667,0,0,16.5,2,1,0
org.apache.tools.ant.DirectoryScanner,23,1,1,22,51,181,20,2,14,0.731404959,1407,1,0,0,0.290909091,0,0,59.69565217,35,5.8696,0
org.apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,3,21,44,1,2,5,0.805194805,147,1,1,0,0.261904762,0,0,10.66666667,4,1.25,0
org.apache.tools.ant.taskdefs.Tstamp,3,3,0,5,17,0,1,5,3,0,91,1,0,0.948717949,1,0,0,29,1,0.6667,0
org.apache.tools.ant.util.IdentityMapper,4,1,0,2,5,6,1,1,4,2,16,0,0,0,0.875,0,0,3,1,0.75,0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,3,1,0,8,16,3,1,7,1,2,125,0,0,0,0.444444444,0,0,40.66666667,1,0.6667,0
org.apache.tools.ant.Constants,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
org.apache.tools.ant.taskdefs.War,9,6,0,7,33,28,0,7,6,0.8125,163,1,0,0.950617284,0.4,4,6,16.88888889,2,1,0
org.apache.tools.ant.taskdefs.Echo,7,3,0,7,22,0,0,7,7,0.625,147,1,0,0.860465116,0.342857143,1,1,19.42857143,5,1.4286,0
org.apache.tools.ant.types.FileSet,16,3,2,24,56,0,16,8,14,0.6,353,1,1,0.681818182,0.2265625,1,1,20.8125,4,1.75,1
org.apache.tools.ant.taskdefs.Available,13,3,0,7,35,52,0,7,10,0.869047619,273,1,2,0.755102041,0.353846154,1,1,19.46153846,6,1.6923,0
org.apache.tools.ant.Main,14,1,0,7,82,65,0,7,1,0.816568047,1253,0.846153846,0,0,0.169642857,0,0,87.57142857,4,2.1429,1
org.apache.tools.ant.UnknownElement,6,3,0,10,33,0,3,8,5,0.466666667,198,1,1,0.880952381,0.333333333,2,4,31.5,2,1,3
org.apache.tools.ant.taskdefs.Transform,9,5,0,12,36,0,0,12,4,0.525,375,1,3,0.930434783,0.4,2,4,40.11111111,11,2.4444,0
org.apache.tools.ant.taskdefs.Rename,5,3,0,4,18,0,0,4,5,0.666666667,107,1,0,0.902439024,0.8,1,1,19.8,1,0.8,0
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,3,1,0,3,9,3,1,2,2,2,43,0,0,0,0.666666667,0,0,13.33333333,1,0.6667,0
org.apache.tools.ant.taskdefs.Property,27,3,0,11,83,291,2,9,20,0.889423077,658,1,2,0.587301587,0.185185185,0,0,23.07407407,11,1.9259,2
org.apache.tools.ant.taskdefs.Ant,10,3,0,9,70,1,1,8,8,0.703703704,440,0.666666667,1,0.804347826,0.466666667,1,1,42.4,6,1.9,0
org.apache.tools.ant.types.Path,24,3,0,27,80,182,20,8,18,0.565217391,693,0.666666667,2,0.588235294,0.154150198,2,5,27.75,13,2.2917,0
org.apache.tools.ant.types.ZipScanner,6,2,0,3,11,13,2,1,6,0.8,68,1,0,0.924242424,0.444444444,1,5,10.16666667,3,1.5,0
org.apache.tools.ant.taskdefs.SignJar,14,3,0,5,35,63,0,5,13,0.909090909,307,1,0,0.74,0.595238095,2,3,20.14285714,7,1.3571,0
org.apache.tools.mail.MailPrintStream,5,4,0,1,9,10,1,0,3,0.75,81,0,0,0.924528302,0.44,2,2,15,5,2,0
