name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.synapse.config.xml.ProxyServiceFactory,6,1,0,12,65,3,1,11,2,0.7,585,0.5,0,0,0.3,0,0,96.16666667,39,7,0
org.apache.synapse.config.xml.OutMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.6,0.666666667,0,0,6.25,1,0.5,0
org.apache.synapse.config.xml.FaultMediatorFactory,5,2,0,11,41,6,0,11,3,0.846153846,423,0.923076923,0,0.25,0.416666667,0,0,81,17,3.8,0
org.apache.synapse.statistics.impl.SequenceStatisticsStack,6,1,0,6,22,0,4,3,5,0,154,1,0,0,0.5,0,0,24.5,7,3,0
org.apache.synapse.config.XMLToObjectMapper,1,1,0,9,1,0,8,1,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.synapse.core.axis2.TimeoutHandler,4,2,0,4,22,2,1,3,2,0.555555556,139,1,0,0.5,0.625,0,0,33,4,1.75,1
org.apache.synapse.mediators.builtin.LogMediator,18,2,0,13,60,65,3,10,9,0.903743316,454,0.454545455,0,0.272727273,0.25210084,0,0,23.61111111,7,1.8889,0
org.apache.synapse.config.xml.AnonymousListMediator,2,3,0,7,4,1,5,2,2,2,9,0,0,0.933333333,0.75,0,0,3.5,1,0.5,0
org.apache.synapse.registry.AbstractRegistry,8,1,1,10,41,20,1,9,5,0.857142857,220,0.666666667,0,0,0.357142857,0,0,26.125,14,2.375,0
org.apache.synapse.statistics.Statistics,7,1,0,1,8,0,1,0,7,0.722222222,104,1,0,0,0.428571429,0,0,13,5,1.4286,0
org.apache.synapse.config.xml.endpoints.EndpointSerializer,1,1,0,12,1,0,10,2,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.synapse.mediators.filters.OutMediator,5,3,0,7,17,8,2,5,3,0.833333333,89,0.666666667,0,0.823529412,0.5,2,2,16.2,6,1.6,0
org.apache.synapse.config.xml.DropMediatorFactory,4,2,0,4,8,4,0,4,3,0.666666667,27,1,0,0.333333333,0.666666667,0,0,5.5,1,0.5,0
org.apache.synapse.config.xml.AbstractMediatorSerializer,8,1,11,25,35,20,11,14,4,0.685714286,183,0.8,0,0,0.333333333,0,0,21.25,5,1.75,0
org.apache.synapse.core.axis2.AnonymousServiceFactory,6,1,0,15,32,9,1,14,2,1,230,0.777777778,1,0,0.32,0,0,35.83333333,14,2.8333,0
org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder,1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,0
org.apache.synapse.core.axis2.AsyncCallback,9,2,0,6,10,22,3,3,9,0.791666667,47,0.666666667,1,0.333333333,0.277777778,0,0,3.888888889,1,0.8889,0
org.apache.synapse.endpoints.WSDLEndpoint,23,2,0,15,59,203,3,12,21,0.924242424,350,0.916666667,2,0.16,0.210227273,1,1,13.69565217,13,1.6957,0
org.apache.synapse.config.xml.ClassMediatorSerializer,6,2,0,11,26,13,0,11,3,0.866666667,105,0.333333333,0,0.6,0.4,1,2,16,4,1.3333,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,9,1,0,10,33,28,1,10,3,0.833333333,144,0.666666667,1,0,0.232142857,0,0,14.66666667,3,1.2222,0
org.apache.synapse.mediators.transform.XSLTMediator,15,2,0,17,68,43,2,15,9,0.825396825,473,0.777777778,0,0.315789474,0.223214286,0,0,29.93333333,10,1.8,1
org.apache.synapse.endpoints.SALoadbalanceEndpoint,19,1,0,16,50,105,4,12,15,0.87037037,279,0.888888889,3,0,0.222222222,0,0,13.21052632,7,1.4737,0
org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,8,1,0,9,21,20,1,8,3,0.80952381,88,0.666666667,1,0,0.238095238,0,0,9.625,2,0.875,0
org.apache.synapse.config.xml.XMLConfigurationBuilder,13,1,0,25,79,66,1,24,4,0.666666667,438,0.5,0,0,0.25,0,0,32.53846154,19,2.7692,0
org.apache.synapse.config.xml.SendMediatorFactory,5,2,0,10,18,8,0,10,3,0.916666667,81,0.666666667,0,0.25,0.416666667,0,0,14.6,3,1,0
org.apache.synapse.config.xml.InMediatorFactory,4,3,0,5,9,4,0,5,3,0.666666667,30,1,0,0.6,0.666666667,0,0,6.25,1,0.5,0
org.apache.synapse.endpoints.dispatch.HttpSessionDispatcher,5,1,0,7,14,0,2,5,5,0.25,128,0,0,0,0.6,0,0,24.4,5,3,0
org.apache.synapse.Constants,1,1,0,11,3,0,8,3,0,2,69,0,0,0,0,0,0,6,0,0,0
org.apache.synapse.config.xml.XMLConfigurationSerializer,8,1,0,21,44,24,0,21,2,0.885714286,243,0.8,0,0,0.261904762,0,0,28.75,2,1.125,0
org.apache.synapse.config.xml.endpoints.EndpointFactory,1,1,0,14,1,0,11,3,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.synapse.config.xml.SendMediatorSerializer,6,2,0,13,24,13,0,13,3,0.866666667,98,0.333333333,0,0.6,0.4,1,2,14.83333333,4,1.3333,0
org.apache.synapse.config.SynapseConfiguration,32,1,0,29,76,172,13,17,29,0.824884793,561,0.714285714,1,0,0.225806452,0,0,16.3125,8,1.875,0
org.apache.synapse.mediators.transform.HeaderMediator,15,2,0,18,58,43,2,16,10,0.873015873,459,0.666666667,0,0.315789474,0.224489796,0,0,29,23,2.6667,1
org.apache.synapse.config.xml.SequenceMediatorFactory,6,3,0,10,24,11,1,9,4,0.866666667,206,0.666666667,0,0.428571429,0.466666667,1,1,32.83333333,9,2.8333,0
org.apache.synapse.endpoints.algorithms.LoadbalanceAlgorithm,2,1,0,10,2,1,8,2,2,2,2,0,0,0,0.75,0,0,0,1,1,0
org.apache.synapse.config.xml.SwitchMediatorFactory,5,2,0,14,33,6,0,14,3,0.8,206,0.8,0,0.25,0.416666667,0,0,39.2,5,1.4,0
org.apache.synapse.config.xml.AbstractListMediatorSerializer,5,2,7,15,22,8,7,8,1,0.75,73,0.5,0,0.666666667,0.3125,1,2,13.2,3,1,0
org.apache.synapse.core.axis2.SynapseDispatcher,6,3,0,10,20,13,0,10,4,1.04,72,0.8,0,0.75,0.4,2,3,10.16666667,1,0.6667,0
org.apache.synapse.config.xml.AbstractMediatorFactory,2,1,11,15,8,1,11,4,1,2,36,0,0,0,0.666666667,0,0,17,5,2.5,0
org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,4,1,0,8,8,4,1,7,2,0.666666667,32,1,1,0,0.5,0,0,6.75,2,0.75,0
org.apache.synapse.endpoints.dispatch.Dispatcher,4,1,0,8,4,6,6,2,4,2,4,0,0,0,0.666666667,0,0,0,1,1,0
org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,2,1,0,12,14,0,1,12,2,0,77,1,0,0,0.75,0,0,37,4,2,0
org.apache.synapse.mediators.builtin.SendMediator,6,2,0,17,34,1,4,13,4,0.75,185,0.75,1,0.6,0.35,0,0,29.16666667,12,2.5,0
org.apache.synapse.config.xml.PropertyMediatorFactory,5,2,0,11,28,6,0,11,3,0.833333333,216,0.666666667,0,0.25,0.416666667,0,0,41.6,14,3.2,1
org.apache.synapse.core.axis2.SynapseMessageReceiver,4,1,1,18,40,4,2,16,2,0.833333333,192,0.5,0,0,0.444444444,0,0,46.5,1,0.5,0
org.apache.synapse.core.axis2.Axis2Sender,6,1,0,20,37,13,1,19,3,0.7,123,0.5,0,0,0.28,0,0,19.16666667,8,1.8333,0
org.apache.synapse.mediators.base.SequenceMediator,17,3,0,23,54,76,10,13,14,0.868055556,377,0.888888889,0,0.482758621,0.3,3,3,20.64705882,24,2.2353,0
org.apache.synapse.config.xml.RegistryFactory,7,1,0,7,29,11,1,6,2,0.7,175,0.2,0,0,0.266666667,0,0,23.28571429,4,1.2857,0
org.apache.synapse.mediators.builtin.DropMediator,4,2,0,8,18,4,2,6,2,0.777777778,71,0.666666667,0,0.75,0.444444444,0,0,16,5,1.5,0
org.apache.synapse.config.xml.OutMediatorSerializer,6,3,0,10,23,13,0,10,3,0.866666667,87,0.333333333,0,0.692307692,0.4,1,2,13,3,1.1667,0
org.apache.synapse.MessageContext,47,1,0,56,47,1081,51,9,47,2,47,0,0,0,0.13926499,0,0,0,1,1,0
org.apache.synapse.mediators.AbstractListMediator,10,2,7,13,32,0,7,6,8,0.703703704,123,0.666666667,0,0.428571429,0.277777778,0,0,11,2,0.9,0
org.apache.synapse.endpoints.AddressEndpoint,15,2,0,13,48,63,3,10,13,0.830357143,295,0.875,2,0.235294118,0.255102041,1,1,18.13333333,12,2,1
org.apache.synapse.mediators.MediatorFaultHandler,6,2,0,10,13,1,4,6,4,0.733333333,55,0.666666667,1,0.5,0.4,1,1,7.666666667,1,0.6667,0
org.apache.synapse.core.axis2.SynapseModule,9,1,0,24,61,30,0,24,6,0.9375,274,0.75,0,0,0.267857143,0,0,29,2,0.8889,0
org.apache.synapse.core.axis2.DynamicAxisOperation,3,5,0,6,6,3,2,5,3,2,18,0,0,0.989690722,0.5,0,0,5,1,0.3333,0
org.apache.synapse.config.xml.MediatorSerializer,2,1,0,7,2,1,5,2,2,2,2,0,0,0,0.666666667,0,0,0,1,1,0
org.apache.synapse.statistics.impl.EndPointStatisticsStack,5,1,0,6,26,0,4,3,5,0.25,288,1,0,0,0.6,0,0,56.2,9,4.2,0
org.apache.synapse.config.xml.ClassMediatorFactory,5,2,0,9,28,6,0,9,3,0.833333333,106,0.666666667,0,0.25,0.416666667,0,0,19.6,2,0.8,0
org.apache.synapse.config.xml.SwitchMediatorSerializer,6,2,0,15,35,13,0,15,3,0.866666667,173,0.333333333,0,0.6,0.4,1,2,27.33333333,8,2,0
org.apache.synapse.config.xml.LogMediatorSerializer,6,2,0,11,27,13,0,11,3,0.866666667,130,0.333333333,0,0.6,0.4,1,2,20.16666667,8,2,0
org.apache.synapse.mediators.transform.FaultMediator,27,2,0,29,92,213,2,27,18,0.887362637,596,0.714285714,0,0.193548387,0.196153846,0,0,20.55555556,11,2.3704,2
org.apache.synapse.mediators.base.SynapseMediator,4,3,0,12,25,4,3,9,2,0.777777778,105,0.666666667,0,0.875,0.444444444,2,2,24.5,7,2,0
org.apache.synapse.statistics.StatisticsUtils,6,1,0,14,22,15,5,9,5,2,146,0,0,0,0.5,0,0,23.33333333,4,2.3333,0
org.apache.synapse.config.Entry,26,1,0,16,34,257,12,4,23,0.956923077,196,0.615384615,1,0,0.194285714,0,0,6.038461538,3,1.2692,0
org.apache.synapse.config.xml.ValidateMediatorSerializer,6,3,0,14,35,13,0,14,3,0.866666667,142,0.333333333,0,0.692307692,0.4,1,2,22.16666667,5,1.5,0
org.apache.synapse.mediators.AbstractMediator,7,1,11,13,14,0,11,2,7,0.5,73,1,0,0,0.523809524,0,0,9.142857143,4,1.4286,0
org.apache.synapse.endpoints.utils.EndpointDefinition,29,1,0,12,30,322,12,0,29,0.928571429,186,1,0,0,0.296551724,0,0,4.931034483,1,0.9655,0
org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer,6,1,0,15,38,7,1,14,3,0.733333333,336,0.666666667,0,0,0.35,0,0,54.5,18,4,1
org.apache.synapse.config.xml.SequenceMediatorSerializer,7,3,0,12,32,17,1,11,4,0.888888889,228,0.333333333,0,0.642857143,0.366666667,1,2,31.14285714,10,2.8571,0
org.apache.synapse.mediators.FilterMediator,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.synapse.config.xml.LogMediatorFactory,5,2,0,8,20,8,0,8,3,1.107142857,116,0.857142857,0,0.25,0.416666667,0,0,20.8,7,1.8,0
org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,9,1,0,14,68,28,1,13,3,0.75,545,0.666666667,1,0,0.232142857,0,0,59.22222222,25,5.2222,0
org.apache.synapse.config.xml.AbstractListMediatorFactory,4,2,7,15,21,4,7,8,1,0.833333333,71,0.5,0,0.333333333,0.333333333,0,0,16.25,3,1,0
org.apache.synapse.config.Util,10,1,0,14,48,33,7,7,6,0.666666667,264,0.5,0,0,0.222222222,0,0,25.2,4,1.4,0
org.apache.synapse.config.xml.RMSequenceMediatorFactory,5,2,0,11,33,6,0,11,3,0.833333333,289,0.666666667,0,0.25,0.416666667,0,0,56.2,19,4.2,0
org.apache.synapse.statistics.impl.ProxyServiceStatisticsStack,8,1,0,8,21,16,3,5,5,0.625,158,0.875,0,0,0.514285714,0,0,17.75,5,1.75,0
