name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.camel.component.irc.IrcErrorLogger,9,0,0,5,24,0,1,4,9,0,213,1,1,0,0.37037037,0,0,22.55555556,1,0.8889,0
org.apache.camel.ProducerTemplate,27,1,0,6,27,351,1,5,27,2,27,0,0,0,0.412037037,0,0,0,1,1,3
org.apache.camel.impl.JndiRegistry,9,1,0,3,18,30,1,2,8,0.375,82,1,0,0,0.355555556,0,0,8,1,0.7778,0
org.apache.camel.component.cxf.CxfSoapConsumer,7,1,0,27,50,7,3,27,3,0.805555556,198,1,3,0,0.416666667,0,0,26.42857143,1,0.7143,0
org.apache.camel.processor.TryProcessor,8,2,0,10,28,0,1,9,3,0.357142857,224,1,3,0.684210526,0.371428571,1,1,26.5,2,1,9
org.apache.camel.component.cxf.AsyncProcessorDecorator,4,1,0,9,12,2,3,7,3,0.666666667,52,1,3,0,0.4,0,0,11.25,1,0.75,0
org.apache.camel.component.cxf.interceptors.DOMOutInterceptor,4,0,0,10,17,2,1,9,3,0.666666667,71,1,2,0,0.833333333,0,0,16,1,0.5,0
org.apache.camel.builder.xml.Namespaces,2,1,0,2,5,1,1,1,1,2,22,0,0,0,0.5,0,0,7,3,1.5,2
org.apache.commons.logging.Log,18,1,0,116,18,153,116,0,18,2,18,0,0,0,0.666666667,0,0,0,1,1,0
org.apache.camel.component.file.strategy.DefaultFileRenamer,9,1,0,3,20,12,2,1,7,0.625,100,1,0,0,0.541666667,0,0,9.777777778,4,1.2222,0
org.apache.camel.processor.resequencer.Timeout,7,2,0,3,17,0,3,1,7,0.611111111,66,1,0,0.333333333,0.392857143,0,0,8,2,1,0
org.apache.camel.component.seda.SedaEndpoint,7,2,0,11,11,15,4,10,6,0.5,44,1,0,0.772727273,0.265306122,0,0,5.142857143,1,0.7143,2
org.apache.camel.model.ChoiceType,13,2,0,12,37,42,4,9,13,0.611111111,175,1,1,0.885714286,0.276923077,1,4,12.23076923,3,1.1538,6
org.apache.camel.component.file.remote.FtpProducer,6,4,0,9,31,5,1,9,3,0.5,143,0.5,1,0.8,0.305555556,1,1,22.5,1,0.8333,0
org.apache.camel.management.InstrumentationAgentImpl,20,2,1,16,74,68,2,15,11,0.864661654,537,0.714285714,3,0.419354839,0.173684211,1,1,25.15,12,1.55,4
org.apache.camel.CamelExchangeException,2,4,6,8,7,0,6,2,2,1,23,1,1,0.944444444,0.666666667,0,0,9.5,1,0.5,1
org.apache.camel.model.WhenType,6,3,0,8,15,15,2,6,6,2,42,0,0,0.971428571,0.416666667,2,3,6,1,0.5,2
org.apache.camel.model.ThrottlerType,14,2,0,4,25,31,1,4,14,0.634615385,140,1,0,0.885714286,0.3,1,4,8.714285714,1,0.8571,3
org.apache.camel.component.mail.MessageHeaderAccessException,2,5,0,2,6,0,1,1,2,1,22,1,0,0.944444444,0.666666667,0,0,9,1,0.5,0
org.apache.camel.processor.ChoiceProcessor,7,2,0,7,25,0,1,6,5,0.166666667,153,1,1,0.684210526,0.357142857,1,1,20.57142857,4,1.2857,2
org.apache.camel.processor.loadbalancer.TopicLoadBalancer,3,2,0,4,10,3,1,3,2,2,32,0,0,0.6,0.666666667,0,0,9.666666667,1,0.6667,2
org.apache.camel.component.jms.JmsEndpoint,19,2,0,22,32,133,7,19,18,0.644444444,174,1,2,0.485714286,0.157894737,1,1,7.894736842,2,1,0
org.apache.commons.logging.impl.NoOpLog,20,1,0,2,21,190,1,1,20,2,50,0,0,0,0.4875,0,0,1.5,1,0.9,0
org.apache.camel.language.simple.SimpleLanguage,8,1,0,7,32,28,0,7,4,2,237,0,0,0,0.625,0,0,28.625,11,3,2
org.apache.camel.component.cxf.phase.AbstractPhaseManagerImpl,5,1,3,4,6,6,3,1,3,0.75,24,1,0,0,1,0,0,3.4,1,0.8,0
org.apache.camel.util.ReportingTypeConverterLoader,6,2,0,5,16,7,1,5,2,0.7,59,1,0,0.6,0.36,1,1,8.5,2,0.8333,0
org.apache.camel.model.language.RubyExpression,3,2,0,1,5,3,0,1,3,2,12,0,0,0.923076923,0.666666667,1,2,3,1,0.3333,0
org.apache.camel.impl.DefaultEndpoint,19,1,15,32,38,139,21,11,16,0.822222222,216,1,3,0,0.175438596,1,1,10.10526316,5,1.4737,4
org.apache.camel.Converter,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
org.apache.camel.processor.validation.ValidatingProcessor,19,1,1,7,35,137,1,6,16,0.857142857,183,1,1,0,0.157894737,0,0,8.263157895,2,1,0
org.apache.camel.impl.DefaultLifecycleStrategy,6,1,0,6,7,15,1,5,6,2,14,0,0,0,0.361111111,0,0,1.333333333,1,0.8333,4
org.apache.camel.impl.CachingInjector,3,1,0,4,6,0,2,2,2,0.5,33,1,1,0,0.666666667,0,0,9,2,1,1
org.apache.camel.Headers,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
org.apache.camel.component.irc.IrcBinding,2,1,0,3,5,1,3,2,2,2,17,0,0,0,0.666666667,0,0,7.5,2,1,0
org.apache.camel.bam.processor.ProcessContext,14,1,0,6,18,61,2,5,14,0.830769231,81,1,5,0,0.297619048,0,0,4.428571429,1,0.9286,0
org.apache.commons.logging.LogFactory,20,1,2,101,54,168,98,5,12,0.954887218,352,0.285714286,0,0,0.219298246,0,0,16.25,3,1.15,0
org.apache.camel.processor.resequencer.ResequencerEngine,18,1,0,9,44,85,1,8,10,0.739495798,242,1,3,0,0.205882353,0,0,12.05555556,5,1.3889,1
org.apache.camel.RuntimeCamelException,4,4,15,49,8,6,49,0,4,1.333333333,21,1,0,1,0.666666667,0,0,4,0,0,1
