name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,3,1,0,10,18,3,1,9,1,1.1,106,0,0,0,0.444444444,0,0,32.66666667,1,0.6667,0
org.apache.tools.ant.taskdefs.optional.perforce.FStatP4OutputHandler,5,2,0,4,13,0,1,4,4,0.625,76,1,1,0.7,0.5,0,0,13.4,1,0.6,0
org.apache.tools.ant.taskdefs.optional.junit.OutErrSummaryJUnitResultFormatter,1,2,0,1,3,0,0,1,1,2,7,0,0,1,1,0,0,6,0,0,0
org.apache.tools.ant.taskdefs.optional.perforce.P4HandlerAdapter,8,1,9,13,20,12,9,4,8,0.8,101,0.2,1,0,0.40625,0,0,11,1,0.875,0
org.apache.tools.ant.taskdefs.WaitFor,9,3,0,5,26,16,0,5,7,0.75,185,1,0,0.8,0.388888889,0,0,19,2,1,1
org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantCPInfo,3,2,5,7,4,1,6,1,2,0.5,16,1,0,0.75,0.555555556,0,0,4,1,0.6667,0
org.apache.tools.zip.AsiExtraField,20,1,0,4,40,130,0,4,18,0.736842105,345,1,1,0,0.284210526,0,0,15.9,3,1.15,1
org.apache.tools.ant.types.resources.selectors.Date,13,1,0,7,28,20,2,5,12,0.80952381,183,1,2,0,0.3,0,0,12.53846154,7,1.3846,0
org.apache.tools.ant.util.facade.FacadeTaskHelper,9,1,0,5,19,8,4,1,9,0.53125,119,1,0,0,0.518518519,0,0,11.77777778,3,1.4444,0
org.apache.tools.ant.types.selectors.DepthSelector,7,5,0,9,25,0,6,3,7,0.666666667,255,0,0,0.863636364,0.342857143,2,5,34.85714286,9,3.1429,0
org.apache.tools.ant.taskdefs.optional.dotnet.JSharp,9,6,0,5,17,26,0,5,6,0.833333333,71,0,0,0.949367089,0.333333333,1,4,6.555555556,3,1.1111,0
org.apache.tools.ant.taskdefs.LogStreamHandler,3,2,0,19,10,3,14,5,3,2,38,0,0,0.923076923,0.583333333,0,0,11.66666667,1,0.3333,0
org.apache.tools.ant.input.InputHandler,1,1,0,10,1,0,8,2,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.tools.zip.JarMarker,9,1,0,3,12,20,1,2,8,0.8125,54,1,3,0,0.375,0,0,4.555555556,1,0.7778,0
org.apache.tools.ant.taskdefs.optional.clearcase.CCMkbl,19,4,0,7,40,129,0,7,16,0.936507937,252,0.5,0,0.727272727,0.381578947,2,3,11.52631579,6,1.3158,0
org.apache.tools.ant.types.resources.Restrict,10,4,2,13,26,0,7,7,9,0.111111111,110,1,1,0.795454545,0.26,1,1,9.9,3,1.6,0
org.apache.tools.ant.DemuxInputStream,3,2,0,2,5,0,1,1,3,0,34,1,1,0.818181818,0.5,1,2,10,1,0.6667,0
org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbc,20,1,0,7,79,136,5,5,10,0.897506925,835,1,1,0,0.19375,0,0,39.8,10,1.95,0
org.apache.tools.zip.ZipExtraField,6,1,0,8,6,15,7,1,6,2,6,0,0,0,0.444444444,0,0,0,1,1,0
org.apache.tools.ant.types.resources.comparators.FileSystem,3,4,0,5,11,1,1,4,1,0.5,41,1,1,0.971428571,0.75,1,2,12.33333333,3,1,1
org.apache.tools.ant.taskdefs.condition.TypeFound,5,2,0,7,14,6,0,7,4,0.625,70,1,0,0.692307692,0.8,0,0,12.6,4,1.4,0
org.apache.tools.ant.taskdefs.optional.perforce.P4OutputHandler,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.tools.ant.taskdefs.email.Message,11,2,0,7,26,0,5,2,11,0.58,181,1,0,0.529411765,0.409090909,0,0,15,1,0.7273,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSCP,3,4,0,5,15,3,0,5,2,2,51,0,0,0.978494624,0.666666667,1,1,16,2,1,0
org.apache.tools.ant.taskdefs.condition.IsSet,3,2,0,5,7,1,1,4,3,0.5,29,1,0,0.818181818,0.666666667,0,0,8.333333333,1,0.6667,0
org.apache.tools.ant.taskdefs.optional.Rpm,16,3,0,15,65,76,0,15,13,0.92,483,1,0,0.725490196,0.311111111,0,0,28.25,9,1.5625,1
org.apache.tools.ant.types.selectors.BaseExtendSelector,4,4,8,12,5,0,8,4,3,0.333333333,18,1,1,0.921052632,0.4375,0,0,3.25,1,0.75,0
org.apache.tools.ant.taskdefs.optional.junit.XMLJUnitResultFormatter,15,1,0,11,65,75,0,11,11,0.693877551,443,1,0,0,0.295238095,0,0,28.06666667,5,1.6,0
org.apache.tools.ant.taskdefs.optional.net.SetProxy,11,3,0,3,24,17,0,3,10,0.671428571,309,1,0,0.787234043,0.545454545,0,0,26.45454545,11,1.9091,0
