name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.xalan.extensions.ObjectFactory,13,1,0,4,49,64,2,2,0,0.916666667,699,0.833333333,0,0,0.3125,0,0,52.30769231,16,2.4615,1
org.apache.xpath.XPathFactory,1,1,0,3,1,0,1,2,1,2,1,0,0,0,1,0,0,0,1,1,1
org.apache.xml.dtm.ref.ExtendedType,9,1,0,8,12,0,8,0,7,0.40625,117,1,0,0,0.5,1,2,11.55555556,4,1.1111,1
org.apache.xml.utils.res.XResourceBundle,4,3,18,20,16,6,19,1,3,1.333333333,425,0,0,0.926829268,0.416666667,0,0,100.75,3,1.25,1
org.apache.xalan.xsltc.compiler.util.FilterGenerator,4,4,0,6,6,2,2,4,3,0.666666667,29,1,0,0.975903614,0.466666667,0,0,5.75,1,0.5,1
org.apache.xalan.lib.PipeDocument,3,1,0,10,46,3,0,10,3,2,267,0,0,0,0.466666667,0,0,88,1,0.6667,1
org.apache.xalan.xsltc.compiler.Variable,6,4,0,35,46,3,11,28,5,2,274,0,0,0.938271605,0.4,2,13,44.66666667,8,3.6667,2
org.apache.xpath.objects.XNodeSet,33,4,3,46,76,472,27,20,31,0.977678571,611,0,6,0.801470588,0.173611111,3,30,17.3030303,2,1.1515,2
org.apache.xalan.xsltc.compiler.SyntaxTreeNode,57,1,5,100,125,1198,74,46,10,0.910714286,1198,0.916666667,7,0,0.150297619,0,0,19.80701754,18,2.1579,3
org.apache.xalan.xsltc.compiler.util.RealType,28,3,0,42,61,370,13,34,26,1,533,0,0,0.564516129,0.181547619,1,3,18,10,1.8214,2
org.apache.xpath.operations.Or,3,3,0,6,7,1,1,5,3,1.5,43,0,0,0.953488372,0.833333333,1,6,13,1,0.6667,1
org.apache.xalan.xsltc.TransletException,3,4,0,13,5,3,13,0,3,1.5,17,0,0,1,0.555555556,0,0,4.333333333,0,0,1
org.apache.xalan.xsltc.compiler.ApplyTemplates,6,3,0,28,60,0,3,27,5,0.65,375,1,3,0.918032787,0.305555556,1,5,60.83333333,13,3.5,1
