name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.gjt.sp.jedit.gui.MacrosMenu,6,8,0,10,22,15,1,10,4,2,128,0,0,0.994206257,0.333333333,1,7,20.33333333,5,2.1667,0
org.gjt.sp.jedit.options.ModeOptionPane,12,6,0,7,39,28,3,6,1,0.397727273,573,1,2,0.983655275,0.5,1,3,45.41666667,2,1.1667,1
org.gjt.sp.jedit.gui.OptionsDialog,14,7,0,28,108,69,3,28,8,0.869230769,732,1,2,0.98048048,0.174603175,0,0,50.57142857,9,2.1429,2
org.gjt.sp.jedit.buffer.ExplicitFoldHandler,2,2,0,2,6,1,1,2,2,2,85,0,0,0.875,0.625,0,0,41.5,5,2.5,0
org.gjt.sp.jedit.options.GeneralOptionPane,5,6,0,5,28,0,2,4,1,0.708333333,337,1,0,0.993993994,0.5,2,4,64,3,1.6,1
bsh.reflect.ReflectManagerImpl,2,2,0,1,4,1,0,1,2,2,16,0,0,0.75,0.75,1,1,7,2,1,0
org.gjt.sp.jedit.gui.CurrentDirectoryMenu,2,8,0,11,33,1,3,11,2,2,206,0,0,0.998835856,0.75,2,4,102,16,8,0
org.gjt.sp.jedit.gui.JCheckBoxList,8,5,0,3,33,28,1,2,7,2,143,0,0,0.992974239,0.5,1,1,16.875,3,1.125,1
bsh.Node,7,1,0,36,7,21,36,0,7,2,7,0,0,0,0.523809524,0,0,0,1,1,0
org.gjt.sp.jedit.options.ColorOptionPane,8,6,0,5,31,20,2,4,1,0.761904762,119,0.666666667,1,0.991017964,0.5,4,12,13.5,1,0.75,0
org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,7,1,0,6,20,0,1,5,4,0.703703704,347,1,1,0,0.371428571,0,0,47.28571429,8,3,1
org.gjt.sp.jedit.options.StyleEditor,5,7,0,4,50,2,1,3,4,0.611111111,533,1,0,0.99391172,0.4,0,0,103.8,7,3,0
org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,5,29,2,1,4,4,0.5625,197,1,0,0.935483871,0.466666667,1,7,37.6,8,2.2,1
org.gjt.sp.jedit.Buffer,150,1,0,117,337,10339,93,46,116,0.936533411,4593,0.760869565,13,0,0.080909091,0,0,29.31333333,30,3.44,18
org.gjt.sp.jedit.JARClassLoader,14,2,0,14,95,21,8,9,8,0.692307692,973,1,1,0.853333333,0.58974359,1,6,68.07142857,11,2.0714,1
org.gjt.sp.jedit.gui.DefaultInputHandler,11,3,0,8,54,0,2,7,10,0.625,541,1,0,0.666666667,0.303030303,1,4,47.81818182,21,5.0909,1
org.gjt.sp.jedit.options.EditingOptionPane,3,6,0,5,24,1,1,4,1,0.5,371,1,0,0.996987952,1,2,4,118.6666667,3,1.3333,1
bsh.ConsoleInterface,6,1,0,1,6,15,1,0,6,2,6,0,0,0,0.75,0,0,0,1,1,0
org.gjt.sp.jedit.textarea.JEditTextArea,248,4,0,70,482,16336,53,37,193,0.879170739,9106,0.775862069,10,0.724215247,0.076315789,3,14,35.48387097,29,3.2581,23
bsh.BSHFormalParameters,2,2,0,9,6,1,3,6,1,1,54,0,0,0.947368421,0.666666667,1,2,24.5,1,0.5,0
