name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
org.apache.ivy.core.IvyPatternHelper,28,1,0,32,82,374,26,7,24,1.012345679,926,0.166666667,0,0,0.226337449,0,0,31.64285714,23,2.6786,2
org.apache.ivy.plugins.lock.AbstractLockStrategy,6,1,2,3,7,3,2,1,4,0.6,36,1,0,0,0.444444444,0,0,4.666666667,1,0.6667,0
org.apache.ivy.plugins.circular.ErrorCircularDependencyStrategy,4,2,0,5,6,4,1,4,2,0.666666667,21,1,1,0.5,0.5,0,0,4,1,0.5,0
org.apache.ivy.core.settings.IvyVariableContainer,4,1,0,9,4,6,9,0,4,2,4,0,0,0,0.666666667,0,0,0,1,1,0
org.apache.ivy.plugins.resolver.util.ResourceMDParser,1,1,0,8,1,0,6,2,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.ivy.core.module.id.ModuleRevisionId,23,2,0,150,67,235,147,5,20,0.852272727,653,0.75,1,0.28,0.28030303,1,1,26.86956522,9,1.8696,1
org.apache.ivy.core.sort.CollectionOfModulesToSort,5,1,0,8,26,0,1,7,4,0.625,127,1,2,0,0.314285714,0,0,23.6,4,1.6,0
org.apache.ivy.ant.IvyBuildNumber,25,4,0,18,73,200,1,0,18,0.854166667,666,1,0,0.736263736,0.38,0,0,25.32,13,1.92,1
org.apache.ivy.util.cli.OptionBuilder,7,1,0,2,13,0,1,1,7,0.694444444,86,1,0,0,0.571428571,0,0,10.42857143,1,0.8571,0
org.apache.ivy.plugins.parser.xml.UpdateOptions,21,1,0,7,22,154,5,2,21,0.905,141,1,2,0,0.18452381,0,0,5.238095238,1,0.9524,0
org.apache.ivy.core.NormalRelativeUrlResolver,2,2,0,2,4,1,1,1,2,2,11,0,0,0.666666667,0.666666667,1,1,4.5,1,0.5,0
org.apache.ivy.plugins.matcher.MatcherHelper,8,1,0,10,21,28,5,5,7,2,130,0,0,0,0.3125,0,0,15.25,5,2.625,0
org.apache.ivy.ant.IvyDeliver,32,4,0,16,81,406,2,0,27,0.925558313,504,1,0,0.683673469,0.3,1,3,14.34375,1,0.9688,0
org.apache.ivy.util.url.AbstractURLHandler,13,1,2,4,44,70,2,2,9,0.833333333,208,1,0,0,0.5625,0,0,14.84615385,1,0.8462,0
org.apache.ivy.core.resolve.IvyNodeUsage,19,1,0,8,42,99,2,7,3,0.788888889,329,1,1,0,0.263157895,0,0,16.05263158,5,1.5789,2
org.apache.ivy.util.ConfigurationUtils,2,1,0,6,21,1,3,3,1,2,144,0,0,0,0.5,0,0,71,10,5,0
org.apache.ivy.tools.analyser.DependencyAnalyser,1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.ivy.util.MessageLoggerEngine,25,1,0,10,58,234,6,4,23,0.591666667,257,1,1,0,0.32,0,0,9.08,2,1.16,0
org.apache.ivy.plugins.report.XmlReportParser,8,1,0,12,29,0,7,5,8,0,126,1,1,0,0.416666667,0,0,14.625,1,0.875,0
org.apache.ivy.plugins.resolver.util.ResolvedResource,5,1,1,26,11,0,24,2,5,0.375,41,1,1,0,0.466666667,0,0,6.8,1,0.8,0
org.apache.ivy.core.RelativeUrlResolver,3,1,2,7,8,3,7,0,3,2,34,0,0,0,0.777777778,0,0,10.33333333,1,0.6667,0
org.apache.ivy.plugins.circular.WarnCircularDependencyStrategy,4,3,0,6,10,4,1,5,1,0.666666667,27,1,1,0.714285714,0.5,1,1,5.5,1,0.5,0
org.apache.ivy.core.cache.CacheDownloadOptions,5,1,1,6,6,0,5,1,5,0.5,32,1,1,0,0.466666667,0,0,5,1,0.8,0
org.apache.ivy.util.FileResolver,2,1,0,4,3,1,4,1,1,1,8,0,1,0,1,0,0,2.5,1,0.5,0
org.apache.ivy.core.deliver.DeliverEngineSettings,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
org.apache.ivy.core.cache.ArtifactOrigin,10,1,0,27,19,15,25,2,10,0.755555556,138,1,1,0,0.233333333,1,1,12.3,6,1.9,0
org.apache.ivy.plugins.resolver.VsftpResolver,12,5,0,3,25,66,0,0,12,2,67,0,0,0.938888889,0.472222222,1,1,4.583333333,1,0.9167,0
org.apache.ivy.core.report.DownloadReport,5,1,0,14,21,0,11,3,5,0,75,1,0,0,0.4,0,0,13.8,2,1,0
org.apache.ivy.plugins.repository.vsftp.VsftpRepository,54,2,0,17,137,1241,7,0,16,0.943951165,1589,1,1,0.277777778,0.205450734,0,0,27.7962963,5,1.2037,0
org.apache.ivy.core.event.retrieve.EndRetrieveEvent,5,3,0,4,9,2,1,3,5,0.85,61,0.8,0,0.777777778,0.333333333,0,0,10.2,1,0.8,0
org.apache.ivy.plugins.resolver.IBiblioResolver,37,6,0,26,120,570,2,26,24,0.848765432,1123,0.666666667,0,0.825242718,0.12012012,4,18,29.10810811,9,2.5676,2
org.apache.ivy.plugins.trigger.AbstractTrigger,10,1,3,9,15,29,3,6,8,0.777777778,67,1,1,0,0.65,0,0,5.3,2,1,0
org.apache.ivy.plugins.conflict.RegexpConflictManager,8,2,0,6,32,20,0,6,4,0.5,221,1,0,0.461538462,0.4,0,0,26.375,5,2,0
org.apache.ivy.core.event.resolve.ResolveEvent,2,2,2,4,5,0,2,2,1,0,19,1,1,0.923076923,0.625,0,0,8,1,0.5,0
org.apache.ivy.core.deliver.DeliverOptions,20,1,0,8,29,108,5,3,20,0.809210526,188,1,1,0,0.235714286,0,0,8,1,0.9,0
org.apache.ivy.plugins.circular.AbstractCircularDependencyStrategy,3,1,2,3,4,1,2,1,2,0,16,1,0,0,0.666666667,0,0,4,1,0.6667,0
org.apache.ivy.core.sort.ModuleDescriptorSorter,3,1,0,9,23,0,1,8,2,0,125,1,2,0,0.444444444,0,0,39.66666667,1,0.6667,0
org.apache.ivy.core.retrieve.RetrieveEngine,8,1,0,32,104,8,4,29,3,0.80952381,955,1,2,0,0.3125,0,0,118,4,1.5,3
org.apache.ivy.plugins.repository.vfs.VfsRepository,8,2,0,16,52,16,2,0,5,0.666666667,336,1,1,0.740740741,0.46875,1,1,40.625,2,1,0
org.apache.ivy.plugins.latest.LatestRevisionStrategy,7,3,0,5,20,9,3,4,5,0.733333333,110,1,0,0.583333333,0.333333333,0,0,14,3,1,0
org.apache.ivy.ant.IvyCacheTask,3,5,2,16,38,3,2,0,1,2,159,0,0,0.981132075,1,0,0,52,1,0.6667,0
org.apache.ivy.ant.IvyCachePath,5,6,0,6,24,2,0,0,5,0.625,88,1,0,0.963636364,0.7,2,2,16.2,1,0.8,0
org.apache.ivy.plugins.conflict.LatestCompatibleConflictManager,9,3,0,20,71,36,1,20,5,2,476,0,0,0.631578947,0.296296296,0,0,51.88888889,9,3.1111,0
org.apache.ivy.plugins.parser.xml.XmlModuleDescriptorWriter,16,1,0,27,123,120,5,23,2,2,1851,0,0,0,0.204545455,0,0,114.6875,20,5.9375,0
org.apache.ivy.util.extendable.ExtendableItemHelper,4,1,0,5,22,6,3,2,3,2,100,0,0,0,0.416666667,0,0,24,3,2,0
org.apache.ivy.plugins.resolver.FileSystemResolver,23,5,1,10,74,189,1,9,14,0.806818182,608,1,0,0.889473684,0.233766234,3,4,25.08695652,8,1.5652,0
org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter,7,1,0,7,34,15,1,6,2,0.75,288,0.5,1,0,0.333333333,0,0,39.85714286,5,1.5714,0
org.apache.ivy.ant.IvyMakePom,10,4,0,10,38,3,1,0,9,0.666666667,207,1,0,0.881578947,0.65,1,1,19.3,2,1,0
org.apache.ivy.plugins.conflict.FixedConflictManager,3,2,0,4,19,0,1,3,3,0,57,1,0,0.75,0.5,0,0,17.66666667,2,1,0
org.apache.ivy.core.cache.ModuleDescriptorProvider,1,1,0,5,1,0,3,2,1,2,1,0,0,0,1,0,0,0,1,1,0
